Topic: 0
worth : 0.229226903671
records : 0.149682742539
store : 0.105069518573
looking : 0.10339302025
record : 0.0974668879414
priced : 0.0730545993544
just : 0.0705424142155
way : 0.0694311032131
owner : 0.0664081181198
prices : 0.0357246921225
Topic: 1
store : 0.101871507568
prices : 0.101332078984
just : 0.101056264637
record : 0.100453803796
owner : 0.100145740615
worth : 0.0999691988555
way : 0.0995657499173
records : 0.099058110118
looking : 0.0985528944214
priced : 0.097994651088
Topic: 2
just : 0.247483441179
record : 0.152251969123
store : 0.110929997231
prices : 0.0905102319583
worth : 0.0901406935195
records : 0.0898803489043
looking : 0.0833110560738
owner : 0.078270204195
way : 0.0288951127537
priced : 0.0283269450625
Topic: 3
store : 0.178162808723
prices : 0.178096774644
priced : 0.0934714573946
records : 0.0934221197942
just : 0.0876582846831
way : 0.0871101375115
looking : 0.0868595950486
record : 0.0821086096167
owner : 0.0819099077438
worth : 0.03120030484
Topic: 4
way : 0.203659988612
owner : 0.186835401446
store : 0.130266567444
record : 0.120109858493
prices : 0.0874930546399
priced : 0.0864188060556
looking : 0.0811655240475
just : 0.0350463343447
worth : 0.0345799969737
records : 0.0344244679439
