Topic: 0
lot : 0.262960979453
games : 0.168695504225
like : 0.126497590129
arcade : 0.121280734934
place : 0.114072981083
just : 0.0702328244202
kids : 0.0641829957403
rides : 0.0247627641647
golf : 0.023800221481
little : 0.0235134043699
Topic: 1
like : 0.383555358823
rides : 0.0715078495553
lot : 0.0700916432026
kids : 0.0693217916964
place : 0.0687861715833
golf : 0.0681712969183
just : 0.0674678120484
arcade : 0.0673173247725
games : 0.0672771120829
little : 0.0665036393171
Topic: 2
rides : 0.181541099895
golf : 0.159482578402
place : 0.133667663717
games : 0.122724783433
like : 0.110315225099
kids : 0.110279517875
little : 0.0805479148266
lot : 0.0344950490235
just : 0.0334743301028
arcade : 0.0334718376262
Topic: 3
kids : 0.297261432595
place : 0.141350529945
little : 0.125928666822
rides : 0.125588244705
just : 0.0943964581018
like : 0.0764380828791
games : 0.0479154398995
golf : 0.0464280310792
lot : 0.0226414321111
arcade : 0.0220516818616
Topic: 4
rides : 0.242561945708
just : 0.1578464297
golf : 0.157227479255
arcade : 0.133833512731
place : 0.126624410957
lot : 0.0690712750514
like : 0.0499555454611
kids : 0.0214507384425
games : 0.0208215521415
little : 0.0206071105531
