Topic: 0
chinese : 0.266370593343
really : 0.203266885781
nice : 0.202180956423
phoenix : 0.0479608862276
yes : 0.0475463100305
geoducks : 0.0472532774625
try : 0.0468109706951
place : 0.046493632815
usually : 0.0462041930107
places : 0.0459122942122
Topic: 1
geoducks : 0.305325585826
try : 0.238642637059
yes : 0.127214913605
places : 0.126042088003
chinese : 0.0342602408482
phoenix : 0.0340972341944
really : 0.0337379862793
nice : 0.0337198491572
place : 0.0335928314071
usually : 0.0333666336204
Topic: 2
place : 0.311855136617
nice : 0.169696597092
usually : 0.10970986873
places : 0.109412421703
chinese : 0.103248148265
yes : 0.0396506911788
geoducks : 0.0394124793435
phoenix : 0.039283949492
try : 0.0389104559053
really : 0.038820251674
Topic: 3
chinese : 0.101898935745
geoducks : 0.101740158377
yes : 0.101188733429
phoenix : 0.100871605342
nice : 0.100110612735
really : 0.0994856760048
try : 0.099058325975
usually : 0.0988682225596
place : 0.0988632215729
places : 0.0979145082594
Topic: 4
phoenix : 0.282371385941
yes : 0.172844789288
really : 0.132679196784
usually : 0.132485655936
chinese : 0.127241045966
geoducks : 0.0309997968566
nice : 0.030582345855
try : 0.0303521252877
place : 0.0303386360319
places : 0.0301050220538
