Topic: 0
like : 0.206385043962
place : 0.190012705171
barcelona : 0.164480667059
great : 0.110155110597
service : 0.110034584036
drinks : 0.0730459169695
good : 0.0705564033833
scottsdale : 0.043019866779
dance : 0.0164723692931
people : 0.0158373327495
Topic: 1
scottsdale : 0.311901233563
great : 0.15681203424
place : 0.138983098429
service : 0.108905701554
barcelona : 0.0966227357996
drinks : 0.0517219779002
people : 0.051575387609
like : 0.0492938275024
dance : 0.0173015301873
good : 0.0168824732163
Topic: 2
dance : 0.322583106871
good : 0.219698041389
like : 0.113002726651
people : 0.101120748391
drinks : 0.0774591877351
great : 0.0544662017555
barcelona : 0.0537731442885
place : 0.0213574962206
scottsdale : 0.0185155732998
service : 0.0180237733988
Topic: 3
place : 0.284427976658
like : 0.138517544531
drinks : 0.107469196739
people : 0.106959908459
scottsdale : 0.104268197386
barcelona : 0.0940058179778
service : 0.0670813937488
great : 0.0623783201904
dance : 0.0176761356026
good : 0.017215508707
Topic: 4
barcelona : 0.514757426935
place : 0.253385707291
like : 0.030767946397
dance : 0.029421159285
scottsdale : 0.0291589972459
good : 0.0288852148085
great : 0.0288757343311
service : 0.0285061083567
drinks : 0.0284349226798
people : 0.0278067826694
