Topic: 0
los : 0.170555746702
service : 0.163762421503
place : 0.149438212601
like : 0.127562971154
food : 0.125866462196
just : 0.0791696483049
mexican : 0.0627309041611
beans : 0.0612765847682
time : 0.042823281173
don : 0.0168137674362
Topic: 1
mexican : 0.239793074762
food : 0.190454141982
don : 0.163728928137
los : 0.0882876291602
beans : 0.0845809747519
time : 0.0746716444493
place : 0.0554096804401
like : 0.0383585887135
just : 0.0328164113547
service : 0.0318989262486
Topic: 2
place : 0.25870884837
food : 0.21650149856
time : 0.189076650818
beans : 0.109027570657
like : 0.0552899880275
just : 0.0496824302702
mexican : 0.0493535500652
don : 0.0341365742996
los : 0.0191454366908
service : 0.0190774522416
Topic: 3
food : 0.251180387544
just : 0.221228350704
like : 0.170600333571
place : 0.121411575064
service : 0.0886429713752
mexican : 0.0577579034255
time : 0.0274263611092
beans : 0.0230928738419
don : 0.0198602126795
los : 0.0187990306866
Topic: 4
don : 0.343398695678
beans : 0.128031255022
los : 0.125559589497
just : 0.121722547875
like : 0.116705169029
food : 0.0367638288162
place : 0.0349784976251
mexican : 0.0328865002612
time : 0.0303652771001
service : 0.0295886390972
