Topic: 0
good : 0.322756522619
menu : 0.218421897612
nick : 0.130494995809
service : 0.0950392050125
like : 0.0641870177967
salad : 0.0497113590806
stars : 0.0440279981168
place : 0.0378588400827
food : 0.0273793455977
just : 0.0101228182725
Topic: 1
like : 0.247394075112
just : 0.219171279528
good : 0.108692934587
food : 0.0776784210579
service : 0.0764940673067
salad : 0.0751260667789
place : 0.0679002953828
nick : 0.062932212691
stars : 0.0326983334324
menu : 0.0319123141224
Topic: 2
salad : 0.22719555423
place : 0.150922976174
food : 0.146221589503
good : 0.129046409688
menu : 0.111515741103
just : 0.0637783066905
nick : 0.0516318040106
service : 0.0509334649304
stars : 0.0411099697583
like : 0.0276441839121
Topic: 3
nick : 0.283709554066
place : 0.224623065057
just : 0.156544106092
like : 0.090829859821
service : 0.0815002844366
good : 0.06957113036
stars : 0.0242410368909
salad : 0.0231822812701
menu : 0.023043375771
food : 0.0227553062347
Topic: 4
stars : 0.440499689531
food : 0.179804247366
service : 0.114525179706
good : 0.0759347339217
like : 0.07147724279
nick : 0.0468432181789
place : 0.0306873735223
just : 0.013450822314
salad : 0.013402722001
menu : 0.0133747706692
