Topic: 0
enjoy : 0.275773851068
beer : 0.165870456119
people : 0.1657339708
horrible : 0.0586289815842
place : 0.0559189637532
bears : 0.0556523348885
cheap : 0.0556483379031
tv : 0.0556315879901
game : 0.0555785869835
friendly : 0.05556292891
Topic: 1
horrible : 0.334999360844
enjoy : 0.095235987161
beer : 0.0950426416758
cheap : 0.0948677120547
bears : 0.0948566870364
friendly : 0.0948465427327
game : 0.094664460125
place : 0.0320027199758
people : 0.0317546125143
tv : 0.0317292758804
Topic: 2
horrible : 0.106176291831
enjoy : 0.0999111386668
place : 0.099856142412
tv : 0.0994372245424
people : 0.0992692798267
cheap : 0.0992498857174
friendly : 0.0991172003419
bears : 0.0991081514247
beer : 0.0989562916091
game : 0.0989183936281
Topic: 3
place : 0.173728391813
people : 0.17369731981
cheap : 0.173245093512
tv : 0.172740436391
horrible : 0.0541834720992
enjoy : 0.0508521758073
game : 0.0504032397219
friendly : 0.0503969033667
bears : 0.0503785141098
beer : 0.0503744533679
Topic: 4
place : 0.217569991831
tv : 0.133773481562
game : 0.133520199988
friendly : 0.133160400891
bears : 0.133088256475
horrible : 0.0521048234117
enjoy : 0.0497161635668
people : 0.0490664814027
cheap : 0.049043038584
beer : 0.0489571622881
