Topic: 0
place : 0.402024892195
ladies : 0.14093680066
world : 0.137302807784
range : 0.0745227783404
shooters : 0.0712606250506
great : 0.0652906134331
like : 0.049347185802
guns : 0.0198990370903
just : 0.0198676249404
good : 0.0195476347048
Topic: 1
range : 0.301048462633
like : 0.15069925254
good : 0.14249679109
place : 0.131254842777
world : 0.073227874941
shooters : 0.0570103442643
just : 0.0564999403074
ladies : 0.0564765967468
guns : 0.0156435003634
great : 0.0156423943365
Topic: 2
just : 0.270362486966
good : 0.185160042577
guns : 0.142239668386
great : 0.0768163824643
place : 0.0743308703748
like : 0.0740129066731
range : 0.0676583758409
world : 0.0651346323007
ladies : 0.0225280819571
shooters : 0.0217565524602
Topic: 3
world : 0.262997003285
shooters : 0.259156672483
ladies : 0.170340777317
great : 0.104234646401
range : 0.0863308199194
just : 0.0599698073459
place : 0.0145792802177
guns : 0.0145510278699
good : 0.0139847022245
like : 0.0138552629366
Topic: 4
guns : 0.24307896117
great : 0.187968198778
good : 0.100850706239
just : 0.0964062689208
like : 0.0931349577095
world : 0.072400569005
ladies : 0.0700177344813
shooters : 0.0528839445423
place : 0.0429278090389
range : 0.0403308501154
