Topic: 0
asked : 0.185939342868
counter : 0.152932190819
got : 0.152819738286
cone : 0.151053768701
actually : 0.112182868948
im : 0.0807045635754
time : 0.0772057431005
ice : 0.0294637305728
cream : 0.0288880483326
scoop : 0.0288100047958
Topic: 1
cone : 0.164385996053
cream : 0.150923888912
ice : 0.150339746967
counter : 0.146894534655
im : 0.081211361439
actually : 0.081184704966
time : 0.0781898317121
asked : 0.0778406552379
got : 0.0346190969566
scoop : 0.0344101831005
Topic: 2
cream : 0.102130330046
ice : 0.10142971561
time : 0.101217402746
got : 0.100839286789
scoop : 0.100024265913
asked : 0.0996247968986
counter : 0.0993565171133
actually : 0.0990084414338
cone : 0.098694040644
im : 0.0976752028062
Topic: 3
ice : 0.168279030595
cream : 0.168192397301
time : 0.139207696006
cone : 0.0986932590434
got : 0.0914432779015
scoop : 0.08793762854
asked : 0.0842952541471
actually : 0.0612378906746
counter : 0.0575127474747
im : 0.0432008183174
Topic: 4
scoop : 0.303693886852
cream : 0.181727712414
ice : 0.181693153768
got : 0.109263058908
cone : 0.0378614557308
time : 0.0376462527129
counter : 0.0375299712483
asked : 0.0372622035374
actually : 0.0367646288774
im : 0.0365576759516
