Topic: 0
looking : 0.100572468413
finally : 0.100558688486
point : 0.100393303849
decided : 0.100326234421
moved : 0.100147785144
table : 0.100138797161
came : 0.099615373633
dining : 0.0994727576851
away : 0.09941841275
husband : 0.0993561784572
Topic: 1
moved : 0.181244236375
table : 0.181102267441
away : 0.113570326641
came : 0.113354597098
point : 0.079768430673
finally : 0.0796841217336
husband : 0.0794828469368
dining : 0.0794388828732
looking : 0.0462057511919
decided : 0.0461485390365
Topic: 2
decided : 0.206960973743
looking : 0.206686647662
point : 0.206531765111
finally : 0.0546298228121
table : 0.0545441474161
moved : 0.0543046520416
came : 0.0541814405221
away : 0.0540917851742
dining : 0.0540557470122
husband : 0.0540130185057
Topic: 3
table : 0.100649732069
point : 0.10061789634
finally : 0.100438106795
decided : 0.100335858732
looking : 0.100284201977
moved : 0.0998302632198
came : 0.0995648184751
away : 0.0994850708534
dining : 0.0994662492529
husband : 0.0993278022846
Topic: 4
finally : 0.237158354049
table : 0.122979824932
looking : 0.084847312356
moved : 0.0848295625641
decided : 0.0847605021486
came : 0.0846425423301
away : 0.0846294845634
husband : 0.0846120865107
dining : 0.0845007323228
point : 0.0470395982239
