Topic: 0
good : 0.265230768958
just : 0.189172758511
deli : 0.149701262897
sandwich : 0.146562736803
like : 0.0946552041182
ny : 0.0587776494795
pizza : 0.0278641991853
food : 0.0236352124188
sauce : 0.0224220403681
place : 0.021978167261
Topic: 1
pizza : 0.260549678185
place : 0.189481261079
deli : 0.13781396753
like : 0.10757584194
sandwich : 0.0741889274089
food : 0.0675780646862
just : 0.0576183370611
ny : 0.0413857796504
good : 0.0409003346426
sauce : 0.0229078078164
Topic: 2
pizza : 0.422537451444
food : 0.184157224625
just : 0.117757620775
good : 0.0795180336532
ny : 0.0641540274632
deli : 0.0430888586973
like : 0.0332855110034
sauce : 0.0317603965436
sandwich : 0.011912126245
place : 0.0118287495499
Topic: 3
sauce : 0.214214527103
good : 0.158525655566
like : 0.135289560029
just : 0.109500416094
deli : 0.0908147013148
ny : 0.0766207755928
pizza : 0.0707780322662
sandwich : 0.0594578188569
food : 0.0492053299691
place : 0.0355931832073
Topic: 4
good : 0.190339853209
sandwich : 0.151696592328
pizza : 0.124072583774
food : 0.119446119728
place : 0.0994294797369
ny : 0.0984143267766
sauce : 0.0758179983392
deli : 0.0668054401402
just : 0.0420121356766
like : 0.0319654702909
