Topic: 0
service : 0.303029888623
food : 0.242169020223
restaurant : 0.124120183326
houston : 0.0982398019634
great : 0.0742095249154
just : 0.0739110865445
like : 0.0223484923839
menu : 0.0208574018213
years : 0.0206342346059
past : 0.0204803655933
Topic: 1
houston : 0.208418722263
great : 0.192874159348
service : 0.126882970062
restaurant : 0.0980242376516
years : 0.090481425162
just : 0.0860802096177
food : 0.083643695901
past : 0.0515668395262
like : 0.0461904154729
menu : 0.0158373249962
Topic: 2
menu : 0.278828170003
restaurant : 0.169005679918
houston : 0.114169662599
great : 0.0795421733595
past : 0.0794364624802
like : 0.0779005646489
years : 0.0767017497455
service : 0.0677036358798
food : 0.0286999289507
just : 0.0280119724151
Topic: 3
like : 0.166592778727
just : 0.165985419257
menu : 0.134759448679
years : 0.129629287747
houston : 0.0936182368321
past : 0.0911612595978
food : 0.0866910961207
great : 0.0578555831289
restaurant : 0.0512569319938
service : 0.0224499579174
Topic: 4
like : 0.433181821355
service : 0.18784790938
houston : 0.0487321411273
great : 0.0482971169406
food : 0.0482826123254
restaurant : 0.0477436416075
menu : 0.0469235444362
just : 0.0466895834793
years : 0.0464324636006
past : 0.0458691657477
