Topic: 0
pizza : 0.258641120752
like : 0.134340030322
chicken : 0.108584103728
just : 0.106121540183
wings : 0.0929072052518
ordered : 0.0879548950411
atmosphere : 0.0875659571102
food : 0.0540815045176
good : 0.0496843503112
great : 0.0201192927834
Topic: 1
pizza : 0.179359388689
great : 0.147030954929
like : 0.144683744495
chicken : 0.130647131637
food : 0.113813086762
wings : 0.0975525745775
atmosphere : 0.066844990995
good : 0.0641536671525
ordered : 0.0279596992779
just : 0.0279547614856
Topic: 2
ordered : 0.409366830832
food : 0.212461634337
pizza : 0.0508101879372
just : 0.0485415598743
great : 0.046719420221
like : 0.04663078676
good : 0.0465021272072
atmosphere : 0.0464926408341
chicken : 0.0463972204194
wings : 0.0460775915776
Topic: 3
pizza : 0.108010068266
just : 0.102107164782
ordered : 0.100743149567
chicken : 0.0994135436802
like : 0.0991245215545
food : 0.0988897360173
good : 0.098384679762
great : 0.0983634519214
atmosphere : 0.0981819367356
wings : 0.0967817477147
Topic: 4
just : 0.20215548004
pizza : 0.190269283446
good : 0.144048122236
great : 0.0992935313079
ordered : 0.0943562773686
atmosphere : 0.0787634930647
chicken : 0.0754183850778
like : 0.0477887582295
food : 0.037027893688
wings : 0.0308787755409
